MangaName,MangaLink
haunted-%E3%83%9B%E3%83%BC%E3%83%B3%E3%83%86%E3%83%83%E3%83%89,https://www.mangasaki.org/manga/haunted-%E3%83%9B%E3%83%BC%E3%83%B3%E3%83%86%E3%83%83%E3%83%89
kemokko-dobutsuen,https://www.mangasaki.org/manga/kemokko-dobutsuen
magic-chef-ice-and-fire,https://www.mangasaki.org/manga/magic-chef-ice-and-fire
gantze,https://www.mangasaki.org/manga/gantze
cuckoos-fiancee,https://www.mangasaki.org/node/708222
immortal-swordsman-reverse-world,https://www.mangasaki.org/manga/immortal-swordsman-reverse-world
i-started-summoner-vrmmo,https://www.mangasaki.org/manga/i-started-summoner-vrmmo
vrmmo-de-summoner-hajimemashita,https://www.mangasaki.org/manga/vrmmo-de-summoner-hajimemashita
miss-angel-and-miss-devil,https://www.mangasaki.org/manga/miss-angel-and-miss-devil
ultimate-soldier,https://www.mangasaki.org/manga/ultimate-soldier
bout,https://www.mangasaki.org/manga/bout
athena-complex,https://www.mangasaki.org/manga/athena-complex
pok%C3%A9mon-special-sword-and-shield,https://www.mangasaki.org/manga/pok%C3%A9mon-special-sword-and-shield
infinite-apostles-and-twelve-war-girls,https://www.mangasaki.org/manga/infinite-apostles-and-twelve-war-girls
sword-sheaths-child,https://www.mangasaki.org/manga/sword-sheaths-child
kashi-osaka,https://www.mangasaki.org/manga/kashi-osaka
kuro-gyaru-san-ga-kuru,https://www.mangasaki.org/manga/kuro-gyaru-san-ga-kuru
asako,https://www.mangasaki.org/manga/asako
idolish7-wish-upon-shooting-star,https://www.mangasaki.org/manga/idolish7-wish-upon-shooting-star
musebenake-junjou,https://www.mangasaki.org/manga/musebenake-junjou
one-room-doggy,https://www.mangasaki.org/manga/one-room-doggy
girl-meets-sex-toys-akane-oguri-indulge-onanism,https://www.mangasaki.org/manga/girl-meets-sex-toys-akane-oguri-indulge-onanism
greatest-boss-system,https://www.mangasaki.org/manga/greatest-boss-system
garbage-hero-revenge-story-hero-who-got-summoned-another-world,https://www.mangasaki.org/manga/garbage-hero-revenge-story-hero-who-got-summoned-another-world
meika-san-cant-conceal-her-emotions,https://www.mangasaki.org/manga/meika-san-cant-conceal-her-emotions
comeback-demon-king-who-formed-demons-guild-after-being-vanquished-hero,https://www.mangasaki.org/manga/comeback-demon-king-who-formed-demons-guild-after-being-vanquished-hero
i%C3%A2%C2%80%C2%99m-pretty-and-you%C3%A2%C2%80%C2%99re-handsome,https://www.mangasaki.org/manga/i%C3%A2%C2%80%C2%99m-pretty-and-you%C3%A2%C2%80%C2%99re-handsome
i-log-alone,https://www.mangasaki.org/manga/i-log-alone
kamen-rider-w-fuuto-tantei,https://www.mangasaki.org/manga/kamen-rider-w-fuuto-tantei
boku-no-hero-true-hero,https://www.mangasaki.org/manga/boku-no-hero-true-hero
my-blind-date-womanizing-cop,https://www.mangasaki.org/manga/my-blind-date-womanizing-cop
barbershop-quartet,https://www.mangasaki.org/manga/barbershop-quartet
golden-time,https://www.mangasaki.org/manga/golden-time
black-outsider,https://www.mangasaki.org/manga/black-outsider
evil-dragon-was-sealed-away-300-years-became-my-friend,https://www.mangasaki.org/manga/evil-dragon-was-sealed-away-300-years-became-my-friend
virtues-villainess,https://www.mangasaki.org/manga/virtues-villainess
reluctant-go,https://www.mangasaki.org/manga/reluctant-go
hori-san-miyamura-kun,https://www.mangasaki.org/manga/hori-san-miyamura-kun
star-wars-rebels,https://www.mangasaki.org/manga/star-wars-rebels
game-familia-kazoku-senki,https://www.mangasaki.org/manga/game-familia-kazoku-senki
ascendance-bookworm-ill-do-anything-become-librarian-part-2-%E3%80%8Cill-become-shrine-maiden-books%E3%80%8D,https://www.mangasaki.org/manga/ascendance-bookworm-ill-do-anything-become-librarian-part-2-%E3%80%8Cill-become-shrine-maiden-books%E3%80%8D
beware-brothers,https://www.mangasaki.org/manga/beware-brothers
succubus-yuri-story,https://www.mangasaki.org/manga/succubus-yuri-story
fatetype-redline,https://www.mangasaki.org/manga/fatetype-redline
oguss-law,https://www.mangasaki.org/manga/oguss-law
rouge-anthology,https://www.mangasaki.org/manga/rouge-anthology
hells-paradise-jigokuraku,https://www.mangasaki.org/manga/hells-paradise-jigokuraku
spy%C3%97family,https://www.mangasaki.org/manga/spy%C3%97family
flower-day,https://www.mangasaki.org/manga/flower-day
shaman-king-red-crimson,https://www.mangasaki.org/manga/shaman-king-red-crimson
shindou-yuusha-maid-onee-san,https://www.mangasaki.org/manga/shindou-yuusha-maid-onee-san
golden-haired-elementalist,https://www.mangasaki.org/manga/golden-haired-elementalist
hormonal-trap,https://www.mangasaki.org/manga/hormonal-trap
chiaki-sempai-no-iu-toori,https://www.mangasaki.org/manga/chiaki-sempai-no-iu-toori
askr-yggdrasils-wood,https://www.mangasaki.org/manga/askr-yggdrasils-wood
schoolmate-kiss,https://www.mangasaki.org/manga/schoolmate-kiss
neta-chara-kari-play-no-tsumori-ga-isekai-shoukan-mayoibito-wa-josei-no-teki-ni,https://www.mangasaki.org/manga/neta-chara-kari-play-no-tsumori-ga-isekai-shoukan-mayoibito-wa-josei-no-teki-ni
love-two-me,https://www.mangasaki.org/manga/love-two-me
sex-and-dungeon,https://www.mangasaki.org/manga/sex-and-dungeon
hime-koukan-%EF%BD%9Eotasaa-no-hime-ga-kareshi-koukan-wo-goshomou-na-ken%EF%BD%9E,https://www.mangasaki.org/manga/hime-koukan-%EF%BD%9Eotasaa-no-hime-ga-kareshi-koukan-wo-goshomou-na-ken%EF%BD%9E
toorigakari-ni-one-point-advice-shiteiku-type-no-yankee,https://www.mangasaki.org/manga/toorigakari-ni-one-point-advice-shiteiku-type-no-yankee
kingdom-queen,https://www.mangasaki.org/manga/kingdom-queen
another-emperor-reborn,https://www.mangasaki.org/manga/another-emperor-reborn
setsuna-graffiti,https://www.mangasaki.org/manga/setsuna-graffiti
white-blood,https://www.mangasaki.org/node/693277
ryuuma-no-gagou,https://www.mangasaki.org/manga/ryuuma-no-gagou
yin-yori-danjou-wa-nakanaka-susumenai,https://www.mangasaki.org/manga/yin-yori-danjou-wa-nakanaka-susumenai
kaettekita-motoyuusha,https://www.mangasaki.org/manga/kaettekita-motoyuusha
sono-mono-nochi-ni,https://www.mangasaki.org/manga/sono-mono-nochi-ni
kuutei-dragons,https://www.mangasaki.org/manga/kuutei-dragons
cost-being-famous-list,https://www.mangasaki.org/manga/cost-being-famous-list
warau-nikumen,https://www.mangasaki.org/manga/warau-nikumen
bishoujo-ni-natta-kedo-netoge-haijin-yattemasu,https://www.mangasaki.org/manga/bishoujo-ni-natta-kedo-netoge-haijin-yattemasu
wicked-trapper-hunter-heroes,https://www.mangasaki.org/manga/wicked-trapper-hunter-heroes
i%E2%80%99m-pretty-and-you%E2%80%99re-handsome,https://www.mangasaki.org/manga/i%E2%80%99m-pretty-and-you%E2%80%99re-handsome
minna-daisuki-marutarou,https://www.mangasaki.org/manga/minna-daisuki-marutarou
undying-engagement-seal-doomed-witch-and-young-master-who-leapt-through-time,https://www.mangasaki.org/manga/undying-engagement-seal-doomed-witch-and-young-master-who-leapt-through-time
breakdown,https://www.mangasaki.org/manga/breakdown
i-arrived-ogre-san,https://www.mangasaki.org/manga/i-arrived-ogre-san
aida-ni-hatachi,https://www.mangasaki.org/manga/aida-ni-hatachi
theres-weird-voices-coming-room-next-door,https://www.mangasaki.org/manga/theres-weird-voices-coming-room-next-door
boku-no-danna-sama,https://www.mangasaki.org/manga/boku-no-danna-sama
seniors-girls-beating,https://www.mangasaki.org/manga/seniors-girls-beating
error-502-ray-id-5577e9dd7ba2d254-%E2%80%A2-2020-01-19-095202-utc,https://www.mangasaki.org/manga/error-502-ray-id-5577e9dd7ba2d254-%E2%80%A2-2020-01-19-095202-utc
i-will-not-reach-you-0,https://www.mangasaki.org/manga/i-will-not-reach-you-0
i-turned-my-childhood-friend-%E2%99%82-girl,https://www.mangasaki.org/manga/i-turned-my-childhood-friend-%E2%99%82-girl
no-longer-heroine,https://www.mangasaki.org/manga/no-longer-heroine
i-have-dragon-my-body,https://www.mangasaki.org/manga/i-have-dragon-my-body
knights-magic,https://www.mangasaki.org/manga/knights-magic
otherworldly-evil-monarch,https://www.mangasaki.org/manga/otherworldly-evil-monarch
me-super-rich,https://www.mangasaki.org/manga/me-super-rich
colorless,https://www.mangasaki.org/manga/colorless
black-iron-wizard,https://www.mangasaki.org/manga/black-iron-wizard
lanzenreiter,https://www.mangasaki.org/manga/lanzenreiter
balemount,https://www.mangasaki.org/manga/balemount
omega-porn,https://www.mangasaki.org/manga/omega-porn
fushigi-no-kuni-no-bird,https://www.mangasaki.org/manga/fushigi-no-kuni-no-bird
suki-na-hito-no-suki-na-hito,https://www.mangasaki.org/manga/suki-na-hito-no-suki-na-hito
ore-wa-lolicon-ja-nai,https://www.mangasaki.org/manga/ore-wa-lolicon-ja-nai
koodori-no-hitosara,https://www.mangasaki.org/manga/koodori-no-hitosara
wild-arms-advanced-3rd-anthology-comic,https://www.mangasaki.org/manga/wild-arms-advanced-3rd-anthology-comic
i-have-slow-living-different-world-i-wish,https://www.mangasaki.org/manga/i-have-slow-living-different-world-i-wish
i-wont-become-villainess-im-just-normal-dukes-daughter,https://www.mangasaki.org/manga/i-wont-become-villainess-im-just-normal-dukes-daughter
my-universe,https://www.mangasaki.org/manga/my-universe
taste-precociousness,https://www.mangasaki.org/manga/taste-precociousness
kemono-friends-welcome-japari-park,https://www.mangasaki.org/manga/kemono-friends-welcome-japari-park
shi-ni-modori-subete-wo-sukuu-tame-ni-saikyou-he-itaru,https://www.mangasaki.org/manga/shi-ni-modori-subete-wo-sukuu-tame-ni-saikyou-he-itaru
final-fantasy-lost-stranger,https://www.mangasaki.org/manga/final-fantasy-lost-stranger
evil-ladys-hero,https://www.mangasaki.org/manga/evil-ladys-hero
kinjirareta-koibanashi,https://www.mangasaki.org/manga/kinjirareta-koibanashi
mezametara-saikyou-soubi-uchuusen-mochi-datta-no-de-ikkodate-mezashite-youhei-toshite-jiyuu-ni,https://www.mangasaki.org/manga/mezametara-saikyou-soubi-uchuusen-mochi-datta-no-de-ikkodate-mezashite-youhei-toshite-jiyuu-ni
hishakaishindo,https://www.mangasaki.org/manga/hishakaishindo
could-you-turn-three-perverted-sisters-fine-brides,https://www.mangasaki.org/manga/could-you-turn-three-perverted-sisters-fine-brides
eiyu-oh-bu-wo-kiwameru-tame-tensei-su-soshite-sekai-saikyou-no-minarai-kisi,https://www.mangasaki.org/manga/eiyu-oh-bu-wo-kiwameru-tame-tensei-su-soshite-sekai-saikyou-no-minarai-kisi
lee-doona,https://www.mangasaki.org/manga/lee-doona
atti,https://www.mangasaki.org/manga/atti
lightning-degree,https://www.mangasaki.org/manga/lightning-degree
kami-skill-kokyuu-suru-dake-de-level-suru-boku-wa-kamigami-no-dungeon-e-idomu,https://www.mangasaki.org/manga/kami-skill-kokyuu-suru-dake-de-level-suru-boku-wa-kamigami-no-dungeon-e-idomu
reverse-villain,https://www.mangasaki.org/manga/reverse-villain
class-teni-de-ore-dake-haburaretara-doukyuu-harem-tsukuru-koto-ni-shita,https://www.mangasaki.org/manga/class-teni-de-ore-dake-haburaretara-doukyuu-harem-tsukuru-koto-ni-shita
player,https://www.mangasaki.org/manga/player
natsu-yuki,https://www.mangasaki.org/manga/natsu-yuki
yokujou,https://www.mangasaki.org/manga/yokujou
crescent,https://www.mangasaki.org/manga/crescent
shitasaki-ni-yoake-no-aji,https://www.mangasaki.org/manga/shitasaki-ni-yoake-no-aji
nan-hao-shang-feng,https://www.mangasaki.org/manga/nan-hao-shang-feng
otome-no-harawata-hoshi-no-iro,https://www.mangasaki.org/manga/otome-no-harawata-hoshi-no-iro
oo-maji,https://www.mangasaki.org/manga/oo-maji
isekai-de-cheat-skill-wo-te-ni-shita-ore-wa-genjitsu-sekai-wo-mo-musou-suru-level-wa-jinsei-wo,https://www.mangasaki.org/manga/isekai-de-cheat-skill-wo-te-ni-shita-ore-wa-genjitsu-sekai-wo-mo-musou-suru-level-wa-jinsei-wo
soukyuu-no-ariadne,https://www.mangasaki.org/manga/soukyuu-no-ariadne
toricon-triple-complex,https://www.mangasaki.org/manga/toricon-triple-complex
amina-lamp,https://www.mangasaki.org/manga/amina-lamp
im-evil-god,https://www.mangasaki.org/manga/im-evil-god
delivery-dead,https://www.mangasaki.org/manga/delivery-dead
strongest-dull-prince%E2%80%99s-secret-battle-throne,https://www.mangasaki.org/manga/strongest-dull-prince%E2%80%99s-secret-battle-throne
gokufuri-kyohi-shite-tesaguri-sutato-toku-ka-shinai-hira-nakama-wakarete-tabi-ni-deru,https://www.mangasaki.org/manga/gokufuri-kyohi-shite-tesaguri-sutato-toku-ka-shinai-hira-nakama-wakarete-tabi-ni-deru
ookiku-furikabutte,https://www.mangasaki.org/manga/ookiku-furikabutte
older-elite-knight-cute-only-front-me,https://www.mangasaki.org/manga/older-elite-knight-cute-only-front-me
delta-midsummer,https://www.mangasaki.org/manga/delta-midsummer
cant-defy-lonely-girl,https://www.mangasaki.org/manga/cant-defy-lonely-girl
100-girlfriends-who-really-really-really-really-really-love-you,https://www.mangasaki.org/manga/100-girlfriends-who-really-really-really-really-really-love-you
akebi-chan-no-sailor-fuku,https://www.mangasaki.org/manga/akebi-chan-no-sailor-fuku
higanjima-last-47-days,https://www.mangasaki.org/manga/higanjima-last-47-days
survivor-story-sword-king-fantasy-world,https://www.mangasaki.org/manga/survivor-story-sword-king-fantasy-world
ex-enthusiasts-motokare-mania,https://www.mangasaki.org/manga/ex-enthusiasts-motokare-mania
kyoukai-meikyuu-ikai-no-majutsushi,https://www.mangasaki.org/manga/kyoukai-meikyuu-ikai-no-majutsushi
my-senpai-after-my-life,https://www.mangasaki.org/manga/my-senpai-after-my-life
kuhime,https://www.mangasaki.org/manga/kuhime
monster-musume-no-oisha-san,https://www.mangasaki.org/manga/monster-musume-no-oisha-san
mulan-wants-marry,https://www.mangasaki.org/manga/mulan-wants-marry
bride-bellfield-mill,https://www.mangasaki.org/manga/bride-bellfield-mill
i-will-live-freely-another-world-equipment-manufacturing-cheat,https://www.mangasaki.org/manga/i-will-live-freely-another-world-equipment-manufacturing-cheat
white-wedding-christmas,https://www.mangasaki.org/manga/white-wedding-christmas
level-1-no-saikyou-kenja-noroi-de-sai-kakyuu-mahou-shika-tsukaenaikedo-kami-no-kanchigai-de,https://www.mangasaki.org/manga/level-1-no-saikyou-kenja-noroi-de-sai-kakyuu-mahou-shika-tsukaenaikedo-kami-no-kanchigai-de
student-council-president-solves-everything-bed,https://www.mangasaki.org/manga/student-council-president-solves-everything-bed
alpha-bugyeum,https://www.mangasaki.org/manga/alpha-bugyeum
sekai-no-owari-no-encore,https://www.mangasaki.org/manga/sekai-no-owari-no-encore
soul-land-%E2%80%93-legend-tangs-hero,https://www.mangasaki.org/manga/soul-land-%E2%80%93-legend-tangs-hero
heavenly-god-mnemonic,https://www.mangasaki.org/manga/heavenly-god-mnemonic
living-world-cut-paste,https://www.mangasaki.org/manga/living-world-cut-paste
sakamocchan-private-tutor-shy-kids,https://www.mangasaki.org/manga/sakamocchan-private-tutor-shy-kids
adventurers-dont-believe-humanity-will-save-world,https://www.mangasaki.org/manga/adventurers-dont-believe-humanity-will-save-world
azfareo-no-sobayounin,https://www.mangasaki.org/manga/azfareo-no-sobayounin
my-new-wife-forcing-herself-smile,https://www.mangasaki.org/manga/my-new-wife-forcing-herself-smile
my-friends-little-sister-only-annoying-me,https://www.mangasaki.org/manga/my-friends-little-sister-only-annoying-me
virtuous-middle-aged-man-my-new-life-was-confirmed-be-sss-rank,https://www.mangasaki.org/manga/virtuous-middle-aged-man-my-new-life-was-confirmed-be-sss-rank
bite-me,https://www.mangasaki.org/manga/bite-me
infinite-dendrogram,https://www.mangasaki.org/manga/infinite-dendrogram
second-coming-gluttony,https://www.mangasaki.org/manga/second-coming-gluttony
fluffy-white-paper,https://www.mangasaki.org/manga/fluffy-white-paper
imarried,https://www.mangasaki.org/manga/imarried
luck-arrives-after-being-relationship,https://www.mangasaki.org/manga/luck-arrives-after-being-relationship
eros-survival,https://www.mangasaki.org/manga/eros-survival
pumpkin-night,https://www.mangasaki.org/manga/pumpkin-night
tsubame-tip,https://www.mangasaki.org/manga/tsubame-tip
peachy-lover-my-little-peachy-girl,https://www.mangasaki.org/manga/peachy-lover-my-little-peachy-girl
born-be-rich,https://www.mangasaki.org/manga/born-be-rich
100-man-no-inochi-no-ue-ni-ore-wa-tatte-iru,https://www.mangasaki.org/manga/100-man-no-inochi-no-ue-ni-ore-wa-tatte-iru
love-all,https://www.mangasaki.org/manga/love-all
fatal-oxygen,https://www.mangasaki.org/manga/fatal-oxygen
shen-yin-wang-zuo,https://www.mangasaki.org/manga/shen-yin-wang-zuo
emperor-lingtian,https://www.mangasaki.org/manga/emperor-lingtian
red-eyed-girl,https://www.mangasaki.org/manga/red-eyed-girl
elqueeness,https://www.mangasaki.org/manga/elqueeness
rich-kid-unfathomable-thoughts,https://www.mangasaki.org/manga/rich-kid-unfathomable-thoughts
osananajimi-ga-zettai-ni-makenai-love-comedy,https://www.mangasaki.org/manga/osananajimi-ga-zettai-ni-makenai-love-comedy
my-bosss-kitten,https://www.mangasaki.org/manga/my-bosss-kitten
sorosoro-sayonara,https://www.mangasaki.org/manga/sorosoro-sayonara
i-choose-emperor-ending,https://www.mangasaki.org/manga/i-choose-emperor-ending
flowers-whispering,https://www.mangasaki.org/manga/flowers-whispering
yukinoshita-san-and-her-manager,https://www.mangasaki.org/manga/yukinoshita-san-and-her-manager
ex-arm,https://www.mangasaki.org/manga/ex-arm
bouquet-ugly-girl,https://www.mangasaki.org/manga/bouquet-ugly-girl
kubo-san-doesnt-leave-me-be-mob,https://www.mangasaki.org/manga/kubo-san-doesnt-leave-me-be-mob
magic-emperor,https://www.mangasaki.org/manga/magic-emperor
historie,https://www.mangasaki.org/manga/historie
im-great-immortal,https://www.mangasaki.org/manga/im-great-immortal
frankenstein-family,https://www.mangasaki.org/manga/frankenstein-family
baki,https://www.mangasaki.org/manga/baki
yuru-fuwa-noka-no-moji-bake-skill,https://www.mangasaki.org/manga/yuru-fuwa-noka-no-moji-bake-skill
matome%E2%98%85groggy-heaven,https://www.mangasaki.org/manga/matome%E2%98%85groggy-heaven
super-doctor-2089,https://www.mangasaki.org/manga/super-doctor-2089
yaiba,https://www.mangasaki.org/manga/yaiba
vicious-luck,https://www.mangasaki.org/manga/vicious-luck
